2018;03;18;0;00;100;0
2018;03;18;1;00;100;1
2018;03;18;2;00;100;1
2018;03;18;3;00;100;0
2018;03;18;4;00;100;0
2018;03;18;5;00;100;0
2018;03;18;6;00;100;1
2018;03;18;7;00;100;139
2018;03;18;8;00;100;406
2018;03;18;9;00;100;203
2018;03;18;10;00;100;719
2018;03;18;11;00;100;427
2018;03;18;12;00;100;438
2018;03;18;13;00;100;259
2018;03;18;14;00;6;8386
2018;03;18;15;00;18;4979
2018;03;18;16;00;61;968
2018;03;18;17;00;86;200
2018;03;18;18;00;70;462
2018;03;18;19;00;69;622
2018;03;18;20;00;61;252
2018;03;18;21;00;100;477
2018;03;18;22;00;68;1
2018;03;18;23;00;26;0
2018;03;19;0;00;56;1
2018;03;19;1;00;76;0
2018;03;19;2;00;89;1
2018;03;19;3;00;80;0
2018;03;19;4;00;100;1
2018;03;19;5;00;100;0
2018;03;19;6;00;100;0
2018;03;19;7;00;100;852
2018;03;19;8;00;100;148
2018;03;19;9;00;100;948
2018;03;19;10;00;100;499
2018;03;19;11;00;95;754
2018;03;19;12;00;100;346
2018;03;19;13;00;100;192
2018;03;19;14;00;100;872
2018;03;19;15;00;100;774
2018;03;19;16;00;100;684
2018;03;19;17;00;100;330
2018;03;19;18;00;100;711
2018;03;19;19;00;100;660
2018;03;19;20;00;100;762
2018;03;19;21;00;100;348
2018;03;19;22;00;100;0
2018;03;19;23;00;89;0
2018;03;20;0;00;68;1
2018;03;20;1;00;87;0
2018;03;20;2;00;100;1
2018;03;20;3;00;100;1
2018;03;20;4;00;100;0
2018;03;20;5;00;100;1
2018;03;20;6;00;100;0
2018;03;20;7;00;100;271
2018;03;20;8;00;21;5647
2018;03;20;9;00;9;7772
2018;03;20;10;00;5.4;4982
2018;03;20;11;00;3.9;4750
2018;03;20;12;00;0;3684
2018;03;20;13;00;0;4785
2018;03;20;14;00;10;9064
2018;03;20;15;00;0;5506
2018;03;20;16;00;0;7036
2018;03;20;17;00;64;280
2018;03;20;18;00;100;208
2018;03;20;19;00;100;566
2018;03;20;20;00;100;123
2018;03;20;21;00;100;436
2018;03;20;22;00;100;0
2018;03;20;23;00;100;0
2018;03;21;0;00;100;0
2018;03;21;1;00;69;0
2018;03;21;2;00;0;1
2018;03;21;3;00;0;1
2018;03;21;4;00;0;1
2018;03;21;5;00;21;0
2018;03;21;6;00;100;0
2018;03;21;7;00;100;608
2018;03;21;8;00;100;698
2018;03;21;9;00;2;7710
2018;03;21;10;00;0;9323
2018;03;21;11;00;10;8052
2018;03;21;12;00;20;8000
2018;03;21;13;00;2;5555
2018;03;21;14;00;0;7304
2018;03;21;15;00;0;5377
2018;03;21;16;00;0;3527
2018;03;21;17;00;0;8475
2018;03;21;18;00;0;6544
2018;03;21;19;00;0;9025
2018;03;21;20;00;0;3771
2018;03;21;21;00;0;9690
2018;03;21;22;00;0;0
2018;03;21;23;00;0;0
2018;03;22;0;00;0;1
2018;03;22;1;00;0;0
2018;03;22;2;00;4;1
2018;03;22;3;00;9;1
2018;03;22;4;00;3.6;1
2018;03;22;5;00;18;1
2018;03;22;6;00;35;1
2018;03;22;7;00;56;2261
2018;03;22;8;00;100;503
2018;03;22;9;00;100;282
2018;03;22;10;00;74;874
2018;03;22;11;00;42;1642
2018;03;22;12;00;72;402
2018;03;22;13;00;86;489
2018;03;22;14;00;68;600
2018;03;22;15;00;100;285
2018;03;22;16;00;100;331
2018;03;22;17;00;100;533
2018;03;22;18;00;100;127
2018;03;22;19;00;100;101
2018;03;22;20;00;100;368
2018;03;22;21;00;100;205
2018;03;22;22;00;100;1
2018;03;22;23;00;100;0
2018;03;23;0;00;100;0
2018;03;23;1;00;100;0
2018;03;23;2;00;100;0
2018;03;23;3;00;100;1
2018;03;23;4;00;100;0
2018;03;23;5;00;100;1
2018;03;23;6;00;100;1
2018;03;23;7;00;100;747
2018;03;23;8;00;100;589
2018;03;23;9;00;100;574
2018;03;23;10;00;100;620
2018;03;23;11;00;100;756
2018;03;23;12;00;63;694
2018;03;23;13;00;10;8145
2018;03;23;14;00;10;8684
2018;03;23;15;00;10;8874
2018;03;23;16;00;10;9421
2018;03;23;17;00;15;3114
2018;03;23;18;00;1;5988
2018;03;23;19;00;10;6523
2018;03;23;20;00;3.3;8707
2018;03;23;21;00;3;4771
2018;03;23;22;00;2.1;1
2018;03;23;23;00;0.9;1
2018;03;24;0;00;3;0
2018;03;24;1;00;3.3;1
2018;03;24;2;00;1.8;1
2018;03;24;3;00;0;1
2018;03;24;4;00;0;0
2018;03;24;5;00;0;1
2018;03;24;6;00;0;0
2018;03;24;7;00;0;3277
2018;03;24;8;00;0;9414
2018;03;24;9;00;0;6842
2018;03;24;10;00;0;8628
2018;03;24;11;00;0;5120
2018;03;24;12;00;0;8980
2018;03;24;13;00;0;6642
2018;03;24;14;00;0;4196
2018;03;24;15;00;0;7350
2018;03;24;16;00;0;4131
2018;03;24;17;00;0;7338
2018;03;24;18;00;0;4319
2018;03;24;19;00;0;6414
2018;03;24;20;00;0;5741
2018;03;24;21;00;0;5293
2018;03;24;22;00;0;0
2018;03;24;23;00;0;0
